DMA1_pat,DMA2_pat,DMA3_pat,DMA4_pat,DMA5_pat
0.674895213,0.801396897,0.653928032,0.62979817,0.641433333
0.62939059,0.654919593,0.629473821,0.596008573,0.584257077
0.647593999,0.585760426,0.628078779,0.607467041,0.600840448
0.631554646,0.705072536,0.63864273,0.577270941,0.543498491
0.576108898,0.531397073,0.446635529,0.474069823,0.472947962
0.530605877,0.49654819,0.503376536,0.480430967,0.505493531
0.52944374,0.500693028,0.546895742,0.466589431,0.517977035
0.563952878,0.548449432,0.513557574,0.57249499,0.484200675
0.53536462,0.544100514,0.529581817,0.538899945,0.581785941
0.566877081,0.532677803,0.534599867,0.507504064,0.544523876
0.565775578,0.569428016,0.503375797,0.477529233,0.557263671
0.522044974,0.518054494,0.503658085,0.481885309,0.480447203
0.481634278,0.473620458,0.443790512,0.467749194,0.429048194
0.415299068,0.399613426,0.436853534,0.404877395,0.397349783
0.553680144,0.4632255,0.542450952,0.445674251,0.538504855
0.454790127,0.45161745,0.422500618,0.411218786,0.435074318
0.338193066,0.365983009,0.374855917,0.346876739,0.419031197
0.323034695,0.359239536,0.322587766,0.32363967,0.356818598
0.379283871,0.324818547,0.359818364,0.362218945,0.390106442
0.443514471,0.449464439,0.405378307,0.379963305,0.410121838
0.487467494,0.535955512,0.513246367,0.577795263,0.554054273
0.675059993,0.717571052,0.774706563,0.632619943,0.692902348
0.752675346,0.742181951,0.708589134,0.673037376,0.743844264
0.723526908,0.776893559,0.688384326,0.695903319,0.755256247
0.711429814,0.787587423,0.642362012,0.654817072,0.660975592
0.615330951,0.61713039,0.704460314,0.589165164,0.650253006
0.606200654,0.548531115,0.667123879,0.598601539,0.637597489
0.626356032,0.556483663,0.6210069,0.564691857,0.591695049
0.487874829,0.571340923,0.510766405,0.535207445,0.537547957
0.537993574,0.479006042,0.489609215,0.524400303,0.531283418
0.595303699,0.543017709,0.504756149,0.487137122,0.502897497
0.537681818,0.557765704,0.495140813,0.574568905,0.480986731
0.636692736,0.5333565,0.541379175,0.559665382,0.548510478
0.66292872,0.564879757,0.587948335,0.547043387,0.501659704
0.573938081,0.579545352,0.526505481,0.536945103,0.604562555
0.529706584,0.489701586,0.542265726,0.529484661,0.523422598
0.458676053,0.502554928,0.427279429,0.538483121,0.495411324
0.4420562,0.40387935,0.42339732,0.426290965,0.4596345
0.641598001,0.465355433,0.471667084,0.472382057,0.515216064
0.501657568,0.42666087,0.495470747,0.442732808,0.448036367
0.348422883,0.347607961,0.380229008,0.350332348,0.34526139
0.327293696,0.340933339,0.343122692,0.361973345,0.372947331
0.372414511,0.388328638,0.350366832,0.339792674,0.384954867
0.395769701,0.43118832,0.397243192,0.426578312,0.408975276
0.511015037,0.50062413,0.477444425,0.566033315,0.554169037
0.63920669,0.656762058,0.715309947,0.632252707,0.636773648
0.792401419,0.794046748,0.784450953,0.710698411,0.794764112
0.653655967,0.74561421,0.688255642,0.676280315,0.825814707
0.61073646,0.642293347,0.656922012,0.722800542,0.650625653
0.610296456,0.622465612,0.596825273,0.557207217,0.586066227
0.552395666,0.624646328,0.603505934,0.509487165,0.553712906
0.534544731,0.612660771,0.629299489,0.521890085,0.569612424
0.525458795,0.596298115,0.468711764,0.451242376,0.506046378
0.517985145,0.496583295,0.571196233,0.532019802,0.497505651
0.53201123,0.497596389,0.542021144,0.516266745,0.532243652
0.511834099,0.477319624,0.491018978,0.520518981,0.544471059
0.487329987,0.572400853,0.548704402,0.521581241,0.599517001
0.521129943,0.648341947,0.581475996,0.593161127,0.592874937
0.566557344,0.562098509,0.527043622,0.534231904,0.565413556
0.551233953,0.489384263,0.509418239,0.481240843,0.53990802
0.500602302,0.5007829,0.500389125,0.486549928,0.444578029
0.437433249,0.43234514,0.41655669,0.440555381,0.423326389
0.446593458,0.452396871,0.478415848,0.443927122,0.527667551
0.46499991,0.453079801,0.479390084,0.417175779,0.471827766
0.33415604,0.371307867,0.346178132,0.312282112,0.317311137
0.336848523,0.342872416,0.33400297,0.345244247,0.33182293
0.371454879,0.402960427,0.355385971,0.312026941,0.341729218
0.362286564,0.405872367,0.399004156,0.438288039,0.368296997
0.538870318,0.535446275,0.491899518,0.513788934,0.583173297
0.682218381,0.688450687,0.672363784,0.580741238,0.680673277
0.794747709,0.712212676,0.676453046,0.673563688,0.713619142
0.833487842,0.806347298,0.68609104,0.765192407,0.753496174
0.634517816,0.721368947,0.666385606,0.714606309,0.727974449
0.680321695,0.600643859,0.5975842,0.570455359,0.61313565
0.556113395,0.575506061,0.570828179,0.544836054,0.560261113
0.529848164,0.561782093,0.613095266,0.517662249,0.560766767
0.45569032,0.507057655,0.483093463,0.493946876,0.509235546
0.509504325,0.504526352,0.502756278,0.521615334,0.477339804
0.517630265,0.517008281,0.557517641,0.509852095,0.562143515
0.554943819,0.585911651,0.582699381,0.577504374,0.52688302
0.615474714,0.604875415,0.548039755,0.555310789,0.511207659
0.593590885,0.575538855,0.575456219,0.54191244,0.561156767
0.535538553,0.525653761,0.562750332,0.501350813,0.514549115
0.566795229,0.49908298,0.515632458,0.551290465,0.551848996
0.538831352,0.520362332,0.488344595,0.457590274,0.481716209
0.423266764,0.401744688,0.406804788,0.466977436,0.402530764
0.484676105,0.489788821,0.407035922,0.453901071,0.499418544
0.454840337,0.439617991,0.418376612,0.460336555,0.444170219
0.391716776,0.336979668,0.339632852,0.365071817,0.379726447
0.353703586,0.358171124,0.362585162,0.386763951,0.373661535
0.337906056,0.415887512,0.371295935,0.373995928,0.334292116
0.453772103,0.434556317,0.426980126,0.387117374,0.420785668
0.502908431,0.575243118,0.518287705,0.479056065,0.491511092
0.620110635,0.667672453,0.630585895,0.590303396,0.733210433
0.765281152,0.756410093,0.643801386,0.661789899,0.720497692
0.692983669,0.753588291,0.651240086,0.672252951,0.736029845
0.668728655,0.775277196,0.714933201,0.714267341,0.657645708
0.655199251,0.614931784,0.667584757,0.559799596,0.566519829
0.572020964,0.543857948,0.560634405,0.548471105,0.571511451
0.568932891,0.588133794,0.654049861,0.559229633,0.567104188
0.592455078,0.492757516,0.571554442,0.5470232,0.567339921
0.560349281,0.548208423,0.521203949,0.501555234,0.589631195
0.552821395,0.534430661,0.492742223,0.483657494,0.51513982
0.522439231,0.510697625,0.532968293,0.599306967,0.566834411
0.540839387,0.565188604,0.550947682,0.522565201,0.611057915
0.620001191,0.576496918,0.530288783,0.556926479,0.515307552
0.528887641,0.465091644,0.520440673,0.530919963,0.500263724
0.521513214,0.565659774,0.510516044,0.509068849,0.503642562
0.473546552,0.5123689,0.492412258,0.453568478,0.49799008
0.419647343,0.454376935,0.42970974,0.434586509,0.430884334
0.480441201,0.482217648,0.492623785,0.552458304,0.437798033
0.408545662,0.450097401,0.396404232,0.472259113,0.46460853
0.324953497,0.364338186,0.336266183,0.352454317,0.367007851
0.314640118,0.354524901,0.366113562,0.362785463,0.360870495
0.347695204,0.358570684,0.382207737,0.396655715,0.363591102
0.387754908,0.439182788,0.431863727,0.425976914,0.400141867
0.538372167,0.531181504,0.512777779,0.496065013,0.513119389
0.650696462,0.677655802,0.641256059,0.628792821,0.615024375
0.779532131,0.696883797,0.701930428,0.631331453,0.668155484
0.69943495,0.722528936,0.71105342,0.646734757,0.682972765
0.700609551,0.736153575,0.661357933,0.653016094,0.683610121
0.6230406,0.62649378,0.627619372,0.634965467,0.572602731
0.626410117,0.603903414,0.608006567,0.611310472,0.509012618
0.525568984,0.497972504,0.543836655,0.588094819,0.621372883
0.547431688,0.480973141,0.580127404,0.533140462,0.566758431
0.520114939,0.507554275,0.492122595,0.514101695,0.519355474
0.526833368,0.571439087,0.474276285,0.482216555,0.484831409
0.547172123,0.587628361,0.549723068,0.522838168,0.574901336
0.567487806,0.601547026,0.532500819,0.555767768,0.577810188
0.604011551,0.556722281,0.561928264,0.51897324,0.60001364
0.577271099,0.605135898,0.471710691,0.580469483,0.525948758
0.5606956,0.539330863,0.465845078,0.472227221,0.499462674
0.480087076,0.498834376,0.480283201,0.439416211,0.475849081
0.426653373,0.44178998,0.406399123,0.407893361,0.413798294
0.488940177,0.455644456,0.425723289,0.496049819,0.537580184
0.400270874,0.447817068,0.392519262,0.448786431,0.463690567
0.353058485,0.341630112,0.34961892,0.332074022,0.343883217
0.343583518,0.342964321,0.357543637,0.352744112,0.355505827
0.355818722,0.370155256,0.333924197,0.333764412,0.415830178
0.446487418,0.406906274,0.405319516,0.431682648,0.410240785
0.538468884,0.581881509,0.536242321,0.48563151,0.517842578
0.662261593,0.69390256,0.660842438,0.632226626,0.686681543
0.818080121,0.72529248,0.753934723,0.692012785,0.788331898
0.705125956,0.785795331,0.757803667,0.655440305,0.681296109
0.628551679,0.694391465,0.68698437,0.715519146,0.643853309
0.570733552,0.710591037,0.636361893,0.634220176,0.567204746
0.634741153,0.616889304,0.595757134,0.577413916,0.615968489
0.575429638,0.549344241,0.541119076,0.577245363,0.542152931
0.531042628,0.511239243,0.575890382,0.512125275,0.430093296
0.570441785,0.447609,0.507534909,0.494272003,0.434107707
0.544436288,0.583214349,0.5200586,0.446454798,0.528504022
0.523757766,0.590065367,0.494078226,0.47041358,0.548308321
0.604510003,0.535723976,0.49083925,0.563713604,0.527716106
0.590528118,0.565561361,0.509597997,0.592748982,0.504884415
0.520592549,0.513523847,0.497549097,0.589177201,0.616264513
0.523793303,0.470144405,0.487256195,0.498198696,0.517994864
0.480631499,0.483154312,0.456985097,0.46604641,0.50056251
0.425091431,0.403157192,0.438000779,0.430488207,0.397499667
0.558922419,0.505166344,0.54315249,0.505754022,0.638851404
0.459911319,0.478313308,0.46973456,0.463913098,0.591253407
0.356568652,0.3309706,0.35915031,0.375482206,0.320533823
0.348356366,0.346834261,0.319431644,0.361684012,0.310184789
0.397709464,0.327985816,0.343223619,0.375668398,0.335541472
0.425412551,0.388725993,0.396371156,0.452049205,0.388024575
0.521207405,0.523308527,0.530184611,0.54161657,0.516407703
0.663468089,0.653148493,0.586207717,0.648496216,0.614393568
0.732405468,0.789031437,0.727138093,0.697943675,0.750355521
0.64358868,0.699812561,0.766684691,0.694721775,0.710717437
0.681177477,0.632723869,0.580511121,0.702203949,0.710649572
0.59152369,0.603987361,0.59873219,0.555781948,0.690317565
0.597749901,0.598618594,0.60791745,0.571285071,0.591606421
0.599738655,0.49126012,0.635481679,0.512384709,0.51624882
0.46302776,0.530502809,0.484348527,0.4946126,0.476927898
0.509816814,0.508853995,0.494479705,0.488248015,0.442112218
0.505588377,0.505729379,0.473449455,0.48862751,0.477717186
0.597896936,0.553884885,0.503667424,0.480405669,0.53557939
0.61867805,0.614517068,0.61258443,0.549990494,0.566389537
0.551369832,0.559224974,0.542206491,0.564806664,0.510197903
0.545109562,0.571811966,0.53380963,0.520799769,0.54397704
0.539306298,0.497321683,0.556550379,0.491569528,0.504089691
0.462606146,0.478118119,0.4374993,0.413989631,0.48007056
0.41288787,0.387077581,0.419520616,0.483345441,0.413287443
0.555371784,0.446728029,0.48525107,0.447255948,0.538671325
0.505557,0.497976171,0.477906722,0.439448242,0.469991604
0.346218489,0.366225838,0.345048118,0.352021365,0.32658548
0.312046167,0.348299017,0.360978001,0.35133802,0.323781885
0.346375354,0.361052755,0.372464309,0.372038507,0.343462149
0.441564671,0.515438799,0.46210399,0.40450421,0.441166578
0.604941062,0.560114426,0.618530127,0.490283374,0.591877332
0.689855954,0.694110277,0.625484222,0.624168367,0.668707939
0.72972195,0.793320867,0.809733608,0.779745836,0.820601869
0.76834585,0.7232855,0.749126994,0.712536796,0.810142722
0.667893587,0.665067077,0.70621514,0.656076245,0.682554154
0.599580167,0.618168782,0.611288802,0.599098986,0.592864035
0.556828119,0.653540811,0.545894215,0.603097155,0.600534765
0.534732457,0.708677649,0.633709905,0.597400159,0.628178872
0.515381787,0.619950192,0.499467306,0.533098974,0.626758699
0.527229498,0.541522889,0.523756788,0.49204512,0.49566031
0.490517971,0.564567279,0.492628965,0.543126525,0.583326171
0.551720322,0.621413373,0.51143888,0.548351523,0.571597995
0.604085782,0.632803665,0.558081451,0.64520371,0.520616652
0.540489258,0.568457275,0.562668052,0.577719987,0.590418458
0.616382027,0.602607538,0.608786347,0.534939988,0.539527664
0.592216177,0.5819772,0.51207069,0.547742588,0.539587105
0.526759781,0.482718976,0.502810225,0.499308559,0.496383368
0.465798073,0.460918618,0.435323047,0.391954786,0.510010514
0.461773966,0.548558462,0.545943344,0.478934535,0.512549398
0.457112461,0.473748876,0.45305512,0.504753722,0.441361921
0.398718264,0.353807146,0.363310843,0.365190837,0.341798173
0.365281786,0.352909854,0.352043388,0.335049161,0.334916821
0.392480252,0.351311103,0.382526893,0.377042498,0.427690045
0.391552051,0.411534312,0.379229252,0.403698598,0.441088419
0.481511071,0.561010784,0.499377355,0.50543978,0.558774254
0.674136013,0.695043721,0.638972163,0.668127527,0.740111192
0.73126732,0.666623409,0.761599422,0.73943225,0.711924365
0.813727118,0.876300223,0.720849272,0.766199947,0.8147664
0.657885809,0.710915846,0.627999172,0.705448432,0.677660417
0.614849475,0.624148128,0.594029705,0.639310285,0.671150465
0.552152722,0.573433787,0.629578069,0.566408028,0.598708917
0.524940791,0.582254381,0.526187519,0.568105003,0.566270165
0.520238089,0.476061252,0.520360581,0.526818852,0.537794774
0.512419668,0.464094176,0.484532746,0.515979441,0.529875384
0.605631984,0.62152516,0.529399429,0.507605117,0.555347921
0.562030567,0.592437272,0.498384082,0.518508653,0.504612708
0.566188936,0.539778583,0.516435387,0.496469081,0.575893398
0.561399685,0.590027288,0.508250357,0.540959822,0.602244178
0.549084551,0.608292736,0.640794439,0.550215468,0.569334525
0.585303856,0.564228175,0.514889943,0.506233404,0.4920317
0.541373648,0.509159221,0.517817186,0.511300687,0.421842506
0.409173069,0.41562582,0.416093812,0.39178288,0.366310127
0.45481356,0.408883365,0.544397155,0.526076993,0.441244951
0.475248439,0.458792882,0.472633178,0.471690704,0.397290029
0.389941776,0.40946561,0.33849577,0.411759797,0.35094925
0.352259208,0.349306396,0.339396158,0.332419575,0.360712516
0.396953492,0.387424612,0.327775415,0.35946234,0.344574799
0.410043708,0.431255685,0.424216201,0.367603457,0.40916076
0.564028457,0.5153869,0.523058364,0.525757004,0.523434235
0.6471251,0.722811815,0.636804313,0.602210844,0.650279433
0.758007834,0.786571413,0.752241168,0.719792644,0.809554581
0.773670588,0.756932706,0.719259871,0.68095654,0.787991081
0.680553521,0.712217658,0.713003486,0.66779606,0.70280206
0.606981817,0.632108082,0.554513916,0.562948847,0.609002496
0.564313708,0.608837362,0.499100785,0.520523094,0.585844352
0.613922286,0.562251827,0.517409746,0.541772464,0.563628231
0.49810559,0.541881858,0.500009168,0.458574379,0.46708361
0.497915346,0.502054587,0.50676224,0.463058747,0.491409801
0.518849988,0.565036231,0.448845606,0.512099809,0.550192511
0.618888203,0.587998673,0.509299869,0.500870703,0.530783643
0.648749347,0.619268987,0.549018717,0.582030611,0.588374002
0.572803861,0.57209113,0.582622307,0.526881519,0.618742974
0.497614312,0.55340155,0.583638307,0.500895552,0.537962665
0.561279854,0.510329151,0.509214759,0.539804881,0.501700371
0.464732651,0.507157023,0.450168069,0.448929831,0.480395281
0.431026657,0.405519417,0.423424705,0.381255892,0.438352011
0.475336737,0.461981615,0.462193858,0.486229258,0.515795859
0.399235546,0.413672224,0.427379282,0.424139664,0.444999112
0.334278936,0.333961361,0.339452677,0.338101051,0.331408808
0.313861435,0.348535922,0.37878967,0.336813956,0.356568848
0.356810928,0.345350816,0.363087034,0.39996458,0.344253369
0.40445628,0.42158622,0.405562111,0.401441443,0.400098617
0.512752835,0.503959695,0.597635147,0.481991387,0.521883044
0.623387184,0.665177542,0.730161225,0.675043018,0.639268084
0.695415498,0.779788807,0.797474385,0.70870836,0.805479275
0.750740726,0.882417808,0.747040163,0.691300339,0.78660459
0.67619937,0.688247606,0.691003703,0.667319199,0.64573167
0.577118027,0.625630409,0.611463751,0.682478878,0.692391202
0.575794621,0.629699279,0.575573355,0.524914328,0.650183212
0.637125576,0.609388892,0.564278061,0.548492717,0.585377334
0.585243933,0.491393602,0.494412819,0.488791269,0.585278095
0.478909708,0.518206886,0.575388817,0.55131171,0.545419732
0.507867327,0.501012188,0.505590587,0.524233233,0.460751274
0.490740742,0.590697386,0.560262463,0.514517793,0.538396623
0.571425165,0.584849698,0.544260661,0.566562977,0.560420952
0.621096336,0.570437613,0.553325425,0.526855566,0.552769594
0.600251219,0.577104169,0.539271167,0.574132976,0.485724593
0.550698172,0.537942829,0.551215776,0.523271133,0.536403349
0.487274209,0.46230423,0.470636307,0.492105277,0.476360822
0.419147526,0.405290899,0.416703433,0.423096105,0.410752285
0.486236991,0.503494813,0.46464276,0.430986402,0.559882019
0.416590686,0.481536622,0.411807448,0.423182163,0.495137643
0.311423824,0.342670421,0.354130282,0.352502797,0.378559742
0.330294404,0.35566788,0.317226367,0.367513049,0.358737896
0.340954788,0.372655408,0.348432954,0.383102494,0.384357913
0.393905069,0.393913397,0.440729911,0.383624598,0.416462789
0.545653248,0.556147209,0.481897949,0.51617213,0.494229548
0.628271417,0.646299359,0.649005024,0.644018496,0.674435665
0.658602936,0.7460619,0.732568747,0.701866209,0.732892056
0.753392936,0.811341317,0.741726653,0.685271661,0.771961771
0.589170048,0.655309599,0.732245481,0.723900698,0.660261163
0.607571559,0.604502796,0.689457448,0.61570769,0.577720994
0.628543516,0.567274284,0.582380751,0.508676581,0.545644761
0.55038915,0.525848011,0.570983443,0.551604957,0.49519255
0.538830393,0.545282037,0.545788226,0.527764734,0.530817591
0.52482006,0.542946825,0.475198698,0.547768452,0.493419866
0.550901811,0.607866363,0.448716625,0.510923071,0.51527296
0.541565491,0.526464731,0.514870232,0.533319796,0.528123559
0.584096785,0.611078869,0.527093116,0.52089643,0.54431237
0.601622376,0.59438747,0.56828987,0.561407275,0.567777464
0.571473173,0.579717321,0.435194155,0.569917001,0.525133547
0.528156379,0.472144765,0.469913559,0.479250893,0.509790371
0.526990387,0.472101557,0.465636052,0.428032447,0.446688285
0.460429137,0.361571038,0.402593242,0.429434996,0.436148995
0.479336463,0.479465235,0.48791979,0.538419341,0.499714333
0.395254277,0.475969174,0.481347336,0.43010837,0.419935654
0.374216411,0.349494082,0.344765075,0.369506494,0.343493062
0.372702839,0.323071157,0.329397869,0.348640774,0.370991806
0.383586319,0.363598281,0.307280092,0.369820995,0.396609034
0.40663486,0.42566777,0.414173995,0.397457632,0.438120291
0.512823861,0.578965733,0.53881456,0.587401508,0.501786871
0.674362139,0.675169555,0.745809677,0.683361608,0.718033787
0.676665383,0.789308542,0.739261185,0.728574788,0.738472316
0.654965625,0.845789762,0.709875729,0.758334801,0.752928909
0.645908494,0.767655663,0.721002369,0.652810777,0.662247296
0.643585293,0.726877567,0.545326925,0.608300868,0.608191731
0.615370167,0.605548903,0.560674292,0.531131273,0.569321872
0.511243178,0.537958482,0.583091214,0.509153116,0.610265091
0.530325293,0.484721189,0.436311478,0.497616063,0.551799619
0.512373165,0.489581205,0.479567635,0.487111732,0.572081213
0.549631735,0.584130824,0.477330148,0.485117142,0.556272231
0.55067313,0.551903297,0.519652176,0.534840958,0.526417051
0.586005744,0.573136106,0.569807847,0.549419753,0.575371258
0.549142669,0.594347051,0.536064902,0.510475215,0.573193058
0.570523861,0.581415712,0.504084843,0.525610183,0.580891641
0.505473942,0.551976089,0.48762045,0.469117313,0.518493776
0.460030747,0.474242858,0.458285329,0.426566273,0.486451834
0.385206975,0.438441325,0.470890414,0.436672155,0.431474127
0.462205993,0.469746105,0.47781964,0.474604556,0.517476294
0.420732231,0.4534808,0.457403265,0.471034995,0.459752811
0.364459454,0.357040529,0.391446007,0.363318665,0.346409769
0.373778878,0.337013637,0.34898038,0.381057656,0.336429892
0.382935315,0.344485977,0.360796372,0.347061232,0.331654958
0.446067001,0.477619641,0.361383059,0.401819698,0.397575037
0.594309202,0.53931245,0.445431549,0.518820099,0.62648888
0.595742172,0.709585135,0.655896998,0.654519417,0.641121455
0.667699855,0.776925933,0.770523469,0.700738409,0.747921056
0.592966939,0.771228702,0.732714012,0.797647255,0.687452072
0.653816767,0.714750793,0.617485223,0.712373645,0.728009608
0.564971875,0.679510461,0.67364596,0.632489334,0.58627869
0.57702809,0.637050759,0.572952419,0.563086008,0.640302431
0.548600842,0.554796131,0.553494775,0.518890761,0.613943073
0.48123731,0.572075334,0.443682571,0.530316801,0.535344328
0.503029327,0.534682116,0.436391565,0.5967135,0.499411245
0.469914276,0.578683949,0.535387768,0.56246093,0.522168513
0.508583342,0.577765417,0.51504455,0.512221123,0.607997773
0.583547819,0.598556437,0.595617541,0.579254056,0.557079899
0.630937134,0.592665076,0.600628219,0.571073264,0.596639288
0.638698226,0.548412075,0.555687355,0.556050415,0.584936146
0.571247651,0.506576336,0.538202584,0.561671409,0.487892525
0.477070933,0.509807922,0.484300789,0.550413485,0.459129207
0.416895945,0.430705345,0.427246895,0.387077823,0.419802676
0.54919341,0.542388924,0.462384771,0.535804519,0.476053047
0.445020153,0.459268303,0.43692238,0.446689506,0.458889662
0.354430192,0.382539285,0.376781063,0.345110357,0.361132146
0.369860464,0.387385859,0.343124717,0.363483693,0.354432308
0.391785191,0.413233344,0.357892126,0.341596449,0.359276473
0.435622314,0.497711993,0.415554912,0.403014824,0.483849145
0.509700039,0.526574078,0.523832774,0.536579573,0.511162834
0.67410432,0.676930235,0.697620602,0.662824175,0.620930509
0.665391916,0.724607155,0.655150398,0.721587734,0.81512705
0.688283804,0.787624658,0.791644858,0.776097356,0.826944574
0.649755116,0.665590516,0.772074984,0.656156084,0.655635141
0.678421114,0.630389231,0.754594287,0.668641903,0.584725262
0.611903126,0.591793785,0.578728202,0.602760296,0.602339994
0.557490554,0.554076722,0.547002899,0.525072625,0.552276023
0.521044507,0.521180852,0.462318451,0.463642288,0.523777459
0.515201243,0.492132064,0.452762921,0.464112239,0.51706131
0.52095103,0.594142182,0.482736124,0.488306882,0.548936741
0.562007744,0.541471811,0.479135831,0.548873961,0.556163
0.627504428,0.538112902,0.524959694,0.481016456,0.512690108
0.572960471,0.542114011,0.515888481,0.565351821,0.527135206
0.581204938,0.531137496,0.554727352,0.497724914,0.517599441
0.538392028,0.492455494,0.539173112,0.471805223,0.562603297
0.468348385,0.449514842,0.439033552,0.428911281,0.525186981
0.413939403,0.43369443,0.371685322,0.426443034,0.376734666
0.488204544,0.418843275,0.515130243,0.50482362,0.562384366
0.478347161,0.460306407,0.530424681,0.447405602,0.519708963
0.336685047,0.371569825,0.348488073,0.33335631,0.352183085
0.372918373,0.35448844,0.344141037,0.306101045,0.312172186
0.370454063,0.368396552,0.374708077,0.362074008,0.37391031
0.401933961,0.438102015,0.379834816,0.37232334,0.365444259
0.544903623,0.525135113,0.567564514,0.5099161,0.489824325
0.624485384,0.685049724,0.71481558,0.727664619,0.596490227
0.709538265,0.680508356,0.758114331,0.682653295,0.725518426
0.894661436,0.774598861,0.892813269,0.690452671,0.746141975
0.746152056,0.691043743,0.656161655,0.623337514,0.736987855
0.705928403,0.745576595,0.664523661,0.608587529,0.641141964
0.602851875,0.528885475,0.633314918,0.621686015,0.540772506
0.627518801,0.637845321,0.583863565,0.564609093,0.587071541
0.561180099,0.532471008,0.531214616,0.556030483,0.48621847
0.526888278,0.508601232,0.475885379,0.451194626,0.525021712
0.521420353,0.564805351,0.543399473,0.473272112,0.508867068
0.622566316,0.553916687,0.521912831,0.543585763,0.540085631
0.564537378,0.577444803,0.546998498,0.584985984,0.536348068
0.558314916,0.610181504,0.539379363,0.557411408,0.551754757
0.535545058,0.606560995,0.552382892,0.543813446,0.557724301
0.515897429,0.501674571,0.437931696,0.486131437,0.522341567
0.5127962,0.506015742,0.428853976,0.449465015,0.540121104
0.450620997,0.518521603,0.45822427,0.433902078,0.376673009
0.506159103,0.51083548,0.456951765,0.491876884,0.619580411
0.450051159,0.424788211,0.452910436,0.414585516,0.451288739
0.348013043,0.35521681,0.375294591,0.376012848,0.358879843
0.336072772,0.35808754,0.322853611,0.358838928,0.355358327
0.358495505,0.402507178,0.361149116,0.369885392,0.330277163
0.42010584,0.394990601,0.372201891,0.400940953,0.424954498
0.507819341,0.55332205,0.478112485,0.463209732,0.543227264
0.679529726,0.730507195,0.635752912,0.671364839,0.619006856
0.747440517,0.754728086,0.688926879,0.661580799,0.635499801
0.726190716,0.810648811,0.736496857,0.614484613,0.720846119
0.666075031,0.722925982,0.666759956,0.585791947,0.667985545
0.625498094,0.633154346,0.659725939,0.537708914,0.576255347
0.615736976,0.576043454,0.612529177,0.570850375,0.562569987
0.548018922,0.559659727,0.570715581,0.548423222,0.5207206
0.523104503,0.572123383,0.528776553,0.499761203,0.533598105
0.510309745,0.588008418,0.534052775,0.531364048,0.460617839
0.492025201,0.476247444,0.509913614,0.486602733,0.452748458
0.606802469,0.552403754,0.535392034,0.513525792,0.48395445
0.609614852,0.60496621,0.590702704,0.540943001,0.559983264
0.60683893,0.596038118,0.523408753,0.57463536,0.473264707
0.586209543,0.588361748,0.527126194,0.552207396,0.483430906
0.538489608,0.535029903,0.521675643,0.525633794,0.498315031
0.472278322,0.466208792,0.507759317,0.468035358,0.483806455
0.466501234,0.419792203,0.481373977,0.448137809,0.440464341
0.480915256,0.44588686,0.485710895,0.420788733,0.533011941
0.413201048,0.419654919,0.425428359,0.432335789,0.466468341
0.362177858,0.354011604,0.329070858,0.345699063,0.36368823
0.383680343,0.346453202,0.350791153,0.349327717,0.318323419
0.383034119,0.382942576,0.384881948,0.36120948,0.367519705
0.420321513,0.428593832,0.449343179,0.36883482,0.391604994
0.475816012,0.533025248,0.497849458,0.517045138,0.57629558
0.722362495,0.68829156,0.758055874,0.646034782,0.712856587
0.705715213,0.793674469,0.764775471,0.640006264,0.7954417
0.724337992,0.781224099,0.759612806,0.716834947,0.75175279
0.684686522,0.671995484,0.694087922,0.646360355,0.732026291
0.601971962,0.674182251,0.622778519,0.606455961,0.57946452
0.591882028,0.575589285,0.644751535,0.621386181,0.597204145
0.52634011,0.543297717,0.62513681,0.550303193,0.555624352
0.58272927,0.431482539,0.527988353,0.477716485,0.462034575
0.548934513,0.483145796,0.490529232,0.484268681,0.501484606
0.582270977,0.524841507,0.523952463,0.548295178,0.530475764
0.560201677,0.560582517,0.487621003,0.54090316,0.488667853
0.575943848,0.65181588,0.612001089,0.512489352,0.490893396
0.532747012,0.563703884,0.536618753,0.543332347,0.611586443
0.610580656,0.508424726,0.49756816,0.592462237,0.512430313
0.487257003,0.509484338,0.5362785,0.498622135,0.494197222
0.481652348,0.480866406,0.521575098,0.500744851,0.50064486
0.408898185,0.420287026,0.423008192,0.400756107,0.394936263
0.568446641,0.541863669,0.498142905,0.609722843,0.572324937
0.496569787,0.46926186,0.435557428,0.486087063,0.465451699
0.345353537,0.351933912,0.342716498,0.350906941,0.37488066
0.366677685,0.355689896,0.343035743,0.335608852,0.314956877
0.367030694,0.370197517,0.394045038,0.329076382,0.380142132
0.392720824,0.472399077,0.404301385,0.420245956,0.423145691
0.553928478,0.525773535,0.522081694,0.501453637,0.552565306
0.665371066,0.635028914,0.645952097,0.648933346,0.646905758
0.753617922,0.739911779,0.75151343,0.714950628,0.701922514
0.670309268,0.799323362,0.704766501,0.708502641,0.706745773
0.651689654,0.65769577,0.639208722,0.650727135,0.816893695
0.597503031,0.690378329,0.586878201,0.59896437,0.702630593
0.658231352,0.548279995,0.506973352,0.542909929,0.538579544
0.57775184,0.583432181,0.566957925,0.57008166,0.599178084
0.539167194,0.478513666,0.519633802,0.577983892,0.523921775
0.512280645,0.540920411,0.567168047,0.470106033,0.520025322
0.589677293,0.494546068,0.508389575,0.496228031,0.525516325
0.602454198,0.613679792,0.535713721,0.557419925,0.55991262
0.603011127,0.534937434,0.564340112,0.605298287,0.527191849
